Sport,Date,Season,Home_Team,Away_Team,Home_Team_Score,Away_Team_Score,Winner,Home_Team_Won,Attendance,During_COVID
English Soccer,11/26/2018,2019,Burnley,Newcastle Utd,1,2,Away,0,"20,628",0
English Soccer,11/30/2018,2019,Cardiff City,Wolves,2,1,Home,1,"30,213",0
English Soccer,12/1/2018,2019,Manchester City,Bournemouth,3,1,Home,1,"54,409",0
English Soccer,12/1/2018,2019,Leicester City,Watford,2,0,Home,1,"31,353",0
English Soccer,12/1/2018,2019,Huddersfield,Brighton,1,2,Away,0,"22,973",0
English Soccer,12/1/2018,2019,Newcastle Utd,West Ham,0,3,Away,0,"51,853",0
English Soccer,12/1/2018,2019,Crystal Palace,Burnley,2,0,Home,1,"25,098",0
English Soccer,12/1/2018,2019,Southampton,Manchester Utd,2,2,Tie,0,"30,187",0
English Soccer,12/2/2018,2019,Chelsea,Fulham,2,0,Home,1,"40,551",0
English Soccer,12/2/2018,2019,Arsenal,Tottenham,4,2,Home,1,"59,973",0
English Soccer,12/2/2018,2019,Liverpool,Everton,1,0,Home,1,"51,756",0
English Soccer,12/4/2018,2019,West Ham,Cardiff City,3,1,Home,1,"56,811",0
English Soccer,12/4/2018,2019,Bournemouth,Huddersfield,2,1,Home,1,"9,980",0
English Soccer,12/4/2018,2019,Brighton,Crystal Palace,3,1,Home,1,"29,663",0
English Soccer,12/4/2018,2019,Watford,Manchester City,1,2,Away,0,"20,389",0
English Soccer,12/5/2018,2019,Fulham,Leicester City,1,1,Tie,0,"22,881",0
English Soccer,12/5/2018,2019,Wolves,Chelsea,2,1,Home,1,"31,300",0
English Soccer,12/5/2018,2019,Burnley,Liverpool,1,3,Away,0,"21,741",0
English Soccer,12/5/2018,2019,Everton,Newcastle Utd,1,1,Tie,0,"39,350",0
English Soccer,12/5/2018,2019,Tottenham,Southampton,3,1,Home,1,"33,012",0
English Soccer,12/5/2018,2019,Manchester Utd,Arsenal,2,2,Tie,0,"74,507",0
English Soccer,12/8/2018,2019,Bournemouth,Liverpool,0,4,Away,0,"10,752",0
English Soccer,12/8/2018,2019,Burnley,Brighton,1,0,Home,1,"18,497",0
English Soccer,12/8/2018,2019,Cardiff City,Southampton,1,0,Home,1,"30,067",0
English Soccer,12/8/2018,2019,Manchester Utd,Fulham,4,1,Home,1,"74,523",0
English Soccer,12/8/2018,2019,West Ham,Crystal Palace,3,2,Home,1,"56,995",0
English Soccer,12/8/2018,2019,Arsenal,Huddersfield,1,0,Home,1,"59,893",0
English Soccer,12/8/2018,2019,Chelsea,Manchester City,2,0,Home,1,"40,571",0
English Soccer,12/8/2018,2019,Leicester City,Tottenham,0,2,Away,0,"31,957",0
English Soccer,12/9/2018,2019,Newcastle Utd,Wolves,1,2,Away,0,"50,223",0
English Soccer,12/10/2018,2019,Everton,Watford,2,2,Tie,0,"38,400",0
English Soccer,12/15/2018,2019,Manchester City,Everton,3,1,Home,1,"54,173",0
English Soccer,12/15/2018,2019,Huddersfield,Newcastle Utd,0,1,Away,0,"24,036",0
English Soccer,12/15/2018,2019,Wolves,Bournemouth,2,0,Home,1,"30,997",0
English Soccer,12/15/2018,2019,Watford,Cardiff City,3,2,Home,1,"20,032",0
English Soccer,12/15/2018,2019,Crystal Palace,Leicester City,1,0,Home,1,"24,738",0
English Soccer,12/15/2018,2019,Tottenham,Burnley,1,0,Home,1,"41,645",0
English Soccer,12/15/2018,2019,Fulham,West Ham,0,2,Away,0,"24,081",0
English Soccer,12/16/2018,2019,Brighton,Chelsea,1,2,Away,0,"30,645",0
English Soccer,12/16/2018,2019,Southampton,Arsenal,3,2,Home,1,"29,497",0
English Soccer,12/16/2018,2019,Liverpool,Manchester Utd,3,1,Home,1,"52,908",0
English Soccer,12/21/2018,2019,Wolves,Liverpool,0,2,Away,0,"31,358",0
English Soccer,12/22/2018,2019,Arsenal,Burnley,3,1,Home,1,"59,493",0
English Soccer,12/22/2018,2019,West Ham,Watford,0,2,Away,0,"56,833",0
English Soccer,12/22/2018,2019,Chelsea,Leicester City,0,1,Away,0,"40,558",0
English Soccer,12/22/2018,2019,Manchester City,Crystal Palace,2,3,Away,0,"54,340",0
English Soccer,12/22/2018,2019,Newcastle Utd,Fulham,0,0,Tie,0,"51,237",0
English Soccer,12/22/2018,2019,Bournemouth,Brighton,2,0,Home,1,"10,491",0
English Soccer,12/22/2018,2019,Huddersfield,Southampton,1,3,Away,0,"22,384",0
English Soccer,12/22/2018,2019,Cardiff City,Manchester Utd,1,5,Away,0,"33,028",0
English Soccer,12/23/2018,2019,Everton,Tottenham,2,6,Away,0,"39,319",0
English Soccer,12/26/2018,2019,Fulham,Wolves,1,1,Tie,0,"24,382",0
English Soccer,12/26/2018,2019,Crystal Palace,Cardiff City,0,0,Tie,0,"25,206",0
English Soccer,12/26/2018,2019,Leicester City,Manchester City,2,1,Home,1,"32,090",0
English Soccer,12/26/2018,2019,Tottenham,Bournemouth,5,0,Home,1,"45,154",0
English Soccer,12/26/2018,2019,Manchester Utd,Huddersfield,3,1,Home,1,"74,523",0
English Soccer,12/26/2018,2019,Burnley,Everton,1,5,Away,0,"21,484",0
English Soccer,12/26/2018,2019,Liverpool,Newcastle Utd,4,0,Home,1,"53,318",0
English Soccer,12/26/2018,2019,Brighton,Arsenal,1,1,Tie,0,"30,608",0
English Soccer,12/26/2018,2019,Watford,Chelsea,1,2,Away,0,"20,415",0
English Soccer,12/27/2018,2019,Southampton,West Ham,1,2,Away,0,"31,654",0
English Soccer,12/29/2018,2019,Brighton,Everton,1,0,Home,1,"30,597",0
English Soccer,12/29/2018,2019,Leicester City,Cardiff City,0,1,Away,0,"32,047",0
English Soccer,12/29/2018,2019,Tottenham,Wolves,1,3,Away,0,"46,356",0
English Soccer,12/29/2018,2019,Watford,Newcastle Utd,1,1,Tie,0,"20,336",0
English Soccer,12/29/2018,2019,Fulham,Huddersfield,1,0,Home,1,"24,423",0
English Soccer,12/29/2018,2019,Liverpool,Arsenal,5,1,Home,1,"53,326",0
English Soccer,12/30/2018,2019,Crystal Palace,Chelsea,0,1,Away,0,"25,781",0
English Soccer,12/30/2018,2019,Burnley,West Ham,2,0,Home,1,"20,933",0
English Soccer,12/30/2018,2019,Southampton,Manchester City,1,3,Away,0,"31,381",0
English Soccer,12/30/2018,2019,Manchester Utd,Bournemouth,4,1,Home,1,"74,556",0
English Soccer,1/1/2019,2019,Everton,Leicester City,0,1,Away,0,"39,052",0
English Soccer,1/1/2019,2019,Arsenal,Fulham,4,1,Home,1,"59,887",0
English Soccer,1/1/2019,2019,Cardiff City,Tottenham,0,3,Away,0,"32,485",0
English Soccer,1/2/2019,2019,West Ham,Brighton,2,2,Tie,0,"59,870",0
English Soccer,1/2/2019,2019,Chelsea,Southampton,0,0,Tie,0,"40,668",0
English Soccer,1/2/2019,2019,Huddersfield,Burnley,1,2,Away,0,"23,715",0
English Soccer,1/2/2019,2019,Wolves,Crystal Palace,0,2,Away,0,"30,666",0
English Soccer,1/2/2019,2019,Bournemouth,Watford,3,3,Tie,0,"10,261",0
English Soccer,1/2/2019,2019,Newcastle Utd,Manchester Utd,0,2,Away,0,"52,217",0
English Soccer,1/3/2019,2019,Manchester City,Liverpool,2,1,Home,1,"54,511",0
English Soccer,1/12/2019,2019,West Ham,Arsenal,1,0,Home,1,"59,946",0
English Soccer,1/12/2019,2019,Brighton,Liverpool,0,1,Away,0,"30,682",0
English Soccer,1/12/2019,2019,Leicester City,Southampton,1,2,Away,0,"31,491",0
English Soccer,1/12/2019,2019,Burnley,Fulham,2,1,Home,1,"19,316",0
English Soccer,1/12/2019,2019,Cardiff City,Huddersfield,0,0,Tie,0,"30,725",0
English Soccer,1/12/2019,2019,Crystal Palace,Watford,1,2,Away,0,"25,010",0
English Soccer,1/12/2019,2019,Chelsea,Newcastle Utd,2,1,Home,1,"40,491",0
English Soccer,1/13/2019,2019,Everton,Bournemouth,2,0,Home,1,"38,113",0
English Soccer,1/13/2019,2019,Tottenham,Manchester Utd,0,1,Away,0,"80,062",0
English Soccer,1/14/2019,2019,Manchester City,Wolves,3,0,Home,1,"54,171",0
English Soccer,1/19/2019,2019,Wolves,Leicester City,4,3,Home,1,"31,278",0
English Soccer,1/19/2019,2019,Watford,Burnley,0,0,Tie,0,"19,510",0
English Soccer,1/19/2019,2019,Manchester Utd,Brighton,2,1,Home,1,"74,532",0
English Soccer,1/19/2019,2019,Liverpool,Crystal Palace,4,3,Home,1,"53,171",0
English Soccer,1/19/2019,2019,Southampton,Everton,2,1,Home,1,"29,989",0
English Soccer,1/19/2019,2019,Bournemouth,West Ham,2,0,Home,1,"10,495",0
English Soccer,1/19/2019,2019,Newcastle Utd,Cardiff City,3,0,Home,1,"49,864",0
English Soccer,1/19/2019,2019,Arsenal,Chelsea,2,0,Home,1,"59,979",0
English Soccer,1/20/2019,2019,Huddersfield,Manchester City,0,3,Away,0,"24,190",0
English Soccer,1/20/2019,2019,Fulham,Tottenham,1,2,Away,0,"24,807",0
English Soccer,1/29/2019,2019,Wolves,West Ham,3,0,Home,1,"31,122",0
English Soccer,1/29/2019,2019,Fulham,Brighton,4,2,Home,1,"22,008",0
English Soccer,1/29/2019,2019,Huddersfield,Everton,0,1,Away,0,"23,699",0
English Soccer,1/29/2019,2019,Arsenal,Cardiff City,2,1,Home,1,"59,933",0
English Soccer,1/29/2019,2019,Newcastle Utd,Manchester City,2,1,Home,1,"50,861",0
English Soccer,1/29/2019,2019,Manchester Utd,Burnley,2,2,Tie,0,"74,529",0
English Soccer,1/30/2019,2019,Bournemouth,Chelsea,4,0,Home,1,"10,227",0
English Soccer,1/30/2019,2019,Southampton,Crystal Palace,1,1,Tie,0,"28,339",0
English Soccer,1/30/2019,2019,Tottenham,Watford,2,1,Home,1,"29,164",0
English Soccer,1/30/2019,2019,Liverpool,Leicester City,1,1,Tie,0,"53,092",0
English Soccer,2/2/2019,2019,Tottenham,Newcastle Utd,1,0,Home,1,"41,219",0
English Soccer,2/2/2019,2019,Burnley,Southampton,1,1,Tie,0,"19,787",0
English Soccer,2/2/2019,2019,Brighton,Watford,0,0,Tie,0,"30,414",0
English Soccer,2/2/2019,2019,Everton,Wolves,1,3,Away,0,"39,380",0
English Soccer,2/2/2019,2019,Crystal Palace,Fulham,2,0,Home,1,"25,355",0
English Soccer,2/2/2019,2019,Chelsea,Huddersfield,5,0,Home,1,"40,626",0
English Soccer,2/2/2019,2019,Cardiff City,Bournemouth,2,0,Home,1,"31,939",0
English Soccer,2/3/2019,2019,Leicester City,Manchester Utd,0,1,Away,0,"32,148",0
English Soccer,2/3/2019,2019,Manchester City,Arsenal,3,1,Home,1,"54,483",0
English Soccer,2/4/2019,2019,West Ham,Liverpool,1,1,Tie,0,"59,903",0
English Soccer,2/6/2019,2019,Everton,Manchester City,0,2,Away,0,"39,322",0
English Soccer,2/9/2019,2019,Fulham,Manchester Utd,0,3,Away,0,"25,001",0
English Soccer,2/9/2019,2019,Southampton,Cardiff City,1,2,Away,0,"31,438",0
English Soccer,2/9/2019,2019,Huddersfield,Arsenal,1,2,Away,0,"24,182",0
English Soccer,2/9/2019,2019,Watford,Everton,1,0,Home,1,"20,333",0
English Soccer,2/9/2019,2019,Liverpool,Bournemouth,3,0,Home,1,"53,178",0
English Soccer,2/9/2019,2019,Crystal Palace,West Ham,1,1,Tie,0,"25,552",0
English Soccer,2/9/2019,2019,Brighton,Burnley,1,3,Away,0,"29,323",0
English Soccer,2/10/2019,2019,Tottenham,Leicester City,3,1,Home,1,"44,154",0
English Soccer,2/10/2019,2019,Manchester City,Chelsea,6,0,Home,1,"54,452",0
English Soccer,2/11/2019,2019,Wolves,Newcastle Utd,1,1,Tie,0,"30,687",0
English Soccer,2/22/2019,2019,Cardiff City,Watford,1,5,Away,0,"30,387",0
English Soccer,2/22/2019,2019,West Ham,Fulham,3,1,Home,1,"59,950",0
English Soccer,2/23/2019,2019,Burnley,Tottenham,2,1,Home,1,"21,338",0
English Soccer,2/23/2019,2019,Newcastle Utd,Huddersfield,2,0,Home,1,"52,174",0
English Soccer,2/23/2019,2019,Bournemouth,Wolves,1,1,Tie,0,"10,671",0
English Soccer,2/23/2019,2019,Leicester City,Crystal Palace,1,4,Away,0,"31,778",0
English Soccer,2/24/2019,2019,Manchester Utd,Liverpool,0,0,Tie,0,"74,519",0
English Soccer,2/24/2019,2019,Arsenal,Southampton,2,0,Home,1,"59,877",0
English Soccer,2/26/2019,2019,Leicester City,Brighton,2,1,Home,1,"30,558",0
English Soccer,2/26/2019,2019,Huddersfield,Wolves,1,0,Home,1,"22,714",0
English Soccer,2/26/2019,2019,Cardiff City,Everton,0,3,Away,0,"31,849",0
English Soccer,2/26/2019,2019,Newcastle Utd,Burnley,2,0,Home,1,"48,323",0
English Soccer,2/27/2019,2019,Southampton,Fulham,2,0,Home,1,"27,597",0
English Soccer,2/27/2019,2019,Arsenal,Bournemouth,5,1,Home,1,"59,618",0
English Soccer,2/27/2019,2019,Crystal Palace,Manchester Utd,1,3,Away,0,"25,754",0
English Soccer,2/27/2019,2019,Manchester City,West Ham,1,0,Home,1,"53,528",0
English Soccer,2/27/2019,2019,Chelsea,Tottenham,2,0,Home,1,"40,542",0
English Soccer,2/27/2019,2019,Liverpool,Watford,5,0,Home,1,"53,316",0
English Soccer,3/2/2019,2019,Tottenham,Arsenal,1,1,Tie,0,"81,332",0
English Soccer,3/2/2019,2019,Manchester Utd,Southampton,3,2,Home,1,"74,459",0
English Soccer,3/2/2019,2019,Bournemouth,Manchester City,0,1,Away,0,"10,699",0
English Soccer,3/2/2019,2019,Wolves,Cardiff City,2,0,Home,1,"31,309",0
English Soccer,3/2/2019,2019,Burnley,Crystal Palace,1,3,Away,0,"19,223",0
English Soccer,3/2/2019,2019,Brighton,Huddersfield,1,0,Home,1,"30,182",0
English Soccer,3/2/2019,2019,West Ham,Newcastle Utd,2,0,Home,1,"59,910",0
English Soccer,3/3/2019,2019,Watford,Leicester City,2,1,Home,1,"20,062",0
English Soccer,3/3/2019,2019,Fulham,Chelsea,1,2,Away,0,"24,900",0
English Soccer,3/3/2019,2019,Everton,Liverpool,0,0,Tie,0,"39,335",0
English Soccer,3/9/2019,2019,Crystal Palace,Brighton,1,2,Away,0,"24,972",0
English Soccer,3/9/2019,2019,Newcastle Utd,Everton,3,2,Home,1,"52,242",0
English Soccer,3/9/2019,2019,Leicester City,Fulham,3,1,Home,1,"32,017",0
English Soccer,3/9/2019,2019,Southampton,Tottenham,2,1,Home,1,"31,890",0
English Soccer,3/9/2019,2019,Cardiff City,West Ham,2,0,Home,1,"32,458",0
English Soccer,3/9/2019,2019,Huddersfield,Bournemouth,0,2,Away,0,"22,304",0
English Soccer,3/9/2019,2019,Manchester City,Watford,3,1,Home,1,"54,104",0
English Soccer,3/10/2019,2019,Liverpool,Burnley,4,2,Home,1,"53,310",0
English Soccer,3/10/2019,2019,Chelsea,Wolves,1,1,Tie,0,"40,692",0
English Soccer,3/10/2019,2019,Arsenal,Manchester Utd,2,0,Home,1,"60,000",0
English Soccer,3/16/2019,2019,Burnley,Leicester City,1,2,Away,0,"20,719",0
English Soccer,3/16/2019,2019,West Ham,Huddersfield,4,3,Home,1,"59,931",0
English Soccer,3/16/2019,2019,Bournemouth,Newcastle Utd,2,2,Tie,0,"10,625",0
English Soccer,3/17/2019,2019,Fulham,Liverpool,1,2,Away,0,"25,043",0
English Soccer,3/17/2019,2019,Everton,Chelsea,2,0,Home,1,"39,356",0
English Soccer,3/30/2019,2019,Fulham,Manchester City,0,2,Away,0,"25,001",0
English Soccer,3/30/2019,2019,Manchester Utd,Watford,2,1,Home,1,"74,543",0
English Soccer,3/30/2019,2019,Burnley,Wolves,2,0,Home,1,"20,990",0
English Soccer,3/30/2019,2019,Crystal Palace,Huddersfield,2,0,Home,1,"25,193",0
English Soccer,3/30/2019,2019,Brighton,Southampton,0,1,Away,0,"30,636",0
English Soccer,3/30/2019,2019,Leicester City,Bournemouth,2,0,Home,1,"31,530",0
English Soccer,3/30/2019,2019,West Ham,Everton,0,2,Away,0,"59,988",0
English Soccer,3/31/2019,2019,Cardiff City,Chelsea,1,2,Away,0,"32,657",0
English Soccer,3/31/2019,2019,Liverpool,Tottenham,2,1,Home,1,"53,322",0
English Soccer,4/1/2019,2019,Arsenal,Newcastle Utd,2,0,Home,1,"59,869",0
English Soccer,4/2/2019,2019,Wolves,Manchester Utd,2,1,Home,1,"31,302",0
English Soccer,4/2/2019,2019,Watford,Fulham,4,1,Home,1,"17,301",0
English Soccer,4/3/2019,2019,Chelsea,Brighton,3,0,Home,1,"38,593",0
English Soccer,4/3/2019,2019,Tottenham,Crystal Palace,2,0,Home,1,"59,215",0
English Soccer,4/3/2019,2019,Manchester City,Cardiff City,2,0,Home,1,"53,559",0
English Soccer,4/5/2019,2019,Southampton,Liverpool,1,3,Away,0,"31,797",0
English Soccer,4/6/2019,2019,Huddersfield,Leicester City,1,4,Away,0,"24,126",0
English Soccer,4/6/2019,2019,Newcastle Utd,Crystal Palace,0,1,Away,0,"51,926",0
English Soccer,4/13/2019,2019,Southampton,Wolves,3,1,Home,1,"31,708",0
English Soccer,4/13/2019,2019,Manchester Utd,West Ham,2,1,Home,1,"74,478",0
English Soccer,4/15/2019,2019,Watford,Arsenal,0,1,Away,0,"20,480",0
English Soccer,4/20/2019,2019,Newcastle Utd,Southampton,3,1,Home,1,"52,191",0
English Soccer,4/24/2019,2019,Manchester Utd,Manchester City,0,2,Away,0,"74,431",0
English Soccer,4/28/2019,2019,Manchester Utd,Chelsea,1,1,Tie,0,"74,526",0
English Soccer,5/6/2019,2019,Manchester City,Leicester City,1,0,Home,1,"54,506",0
English Soccer,5/12/2019,2019,Watford,West Ham,1,4,Away,0,"20,067",0
English Soccer,8/9/2019,2020,Liverpool,Norwich City,4,1,Home,1,"53,333",0
English Soccer,8/10/2019,2020,West Ham,Manchester City,0,5,Away,0,"59,870",0
English Soccer,8/10/2019,2020,Burnley,Southampton,3,0,Home,1,"19,784",0
English Soccer,8/10/2019,2020,Watford,Brighton,0,3,Away,0,"20,245",0
English Soccer,8/10/2019,2020,Bournemouth,Sheffield Utd,1,1,Tie,0,"10,714",0
English Soccer,8/10/2019,2020,Crystal Palace,Everton,0,0,Tie,0,"25,151",0
English Soccer,8/10/2019,2020,Tottenham,Aston Villa,3,1,Home,1,"60,407",0
English Soccer,8/11/2019,2020,Newcastle Utd,Arsenal,0,1,Away,0,"47,635",0
English Soccer,8/11/2019,2020,Leicester City,Wolves,0,0,Tie,0,"32,015",0
English Soccer,8/11/2019,2020,Manchester Utd,Chelsea,4,0,Home,1,"73,620",0
English Soccer,8/17/2019,2020,Arsenal,Burnley,2,1,Home,1,"60,214",0
English Soccer,8/17/2019,2020,Southampton,Liverpool,1,2,Away,0,"31,712",0
English Soccer,8/17/2019,2020,Norwich City,Newcastle Utd,3,1,Home,1,"27,059",0
English Soccer,8/17/2019,2020,Brighton,West Ham,1,1,Tie,0,"30,459",0
English Soccer,8/17/2019,2020,Everton,Watford,1,0,Home,1,"39,066",0
English Soccer,8/17/2019,2020,Aston Villa,Bournemouth,1,2,Away,0,"40,996",0
English Soccer,8/17/2019,2020,Manchester City,Tottenham,2,2,Tie,0,"54,503",0
English Soccer,8/18/2019,2020,Sheffield Utd,Crystal Palace,1,0,Home,1,"30,197",0
English Soccer,8/18/2019,2020,Chelsea,Leicester City,1,1,Tie,0,"40,629",0
English Soccer,8/19/2019,2020,Wolves,Manchester Utd,1,1,Tie,0,"31,314",0
English Soccer,8/23/2019,2020,Aston Villa,Everton,2,0,Home,1,"41,922",0
English Soccer,8/24/2019,2020,Norwich City,Chelsea,2,3,Away,0,"27,032",0
English Soccer,8/24/2019,2020,Brighton,Southampton,0,2,Away,0,"30,019",0
English Soccer,8/24/2019,2020,Manchester Utd,Crystal Palace,1,2,Away,0,"73,454",0
English Soccer,8/24/2019,2020,Watford,West Ham,1,3,Away,0,"20,035",0
English Soccer,8/24/2019,2020,Sheffield Utd,Leicester City,1,2,Away,0,"30,079",0
English Soccer,8/24/2019,2020,Liverpool,Arsenal,3,1,Home,1,"53,298",0
English Soccer,8/25/2019,2020,Bournemouth,Manchester City,1,3,Away,0,"10,486",0
English Soccer,8/25/2019,2020,Tottenham,Newcastle Utd,0,1,Away,0,"59,245",0
English Soccer,8/25/2019,2020,Wolves,Burnley,1,1,Tie,0,"30,522",0
English Soccer,8/31/2019,2020,Southampton,Manchester Utd,1,1,Tie,0,"30,499",0
English Soccer,8/31/2019,2020,Leicester City,Bournemouth,3,1,Home,1,"31,613",0
English Soccer,8/31/2019,2020,West Ham,Norwich City,2,0,Home,1,"59,950",0
English Soccer,8/31/2019,2020,Chelsea,Sheffield Utd,2,2,Tie,0,"40,560",0
English Soccer,8/31/2019,2020,Crystal Palace,Aston Villa,1,0,Home,1,"25,248",0
English Soccer,8/31/2019,2020,Newcastle Utd,Watford,1,1,Tie,0,"44,157",0
English Soccer,8/31/2019,2020,Manchester City,Brighton,4,0,Home,1,"54,386",0
English Soccer,8/31/2019,2020,Burnley,Liverpool,0,3,Away,0,"21,762",0
English Soccer,9/1/2019,2020,Everton,Wolves,3,2,Home,1,"39,374",0
English Soccer,9/1/2019,2020,Arsenal,Tottenham,2,2,Tie,0,"60,333",0
English Soccer,9/14/2019,2020,Liverpool,Newcastle Utd,3,1,Home,1,"51,430",0
English Soccer,9/14/2019,2020,Manchester Utd,Leicester City,1,0,Home,1,"73,689",0
English Soccer,9/14/2019,2020,Tottenham,Crystal Palace,4,0,Home,1,"59,812",0
English Soccer,9/14/2019,2020,Wolves,Chelsea,2,5,Away,0,"31,534",0
English Soccer,9/14/2019,2020,Sheffield Utd,Southampton,0,1,Away,0,"30,985",0
English Soccer,9/14/2019,2020,Brighton,Burnley,1,1,Tie,0,"29,398",0
English Soccer,9/14/2019,2020,Norwich City,Manchester City,3,2,Home,1,"27,035",0
English Soccer,9/15/2019,2020,Bournemouth,Everton,3,1,Home,1,"10,416",0
English Soccer,9/15/2019,2020,Watford,Arsenal,2,2,Tie,0,"21,360",0
English Soccer,9/16/2019,2020,Aston Villa,West Ham,0,0,Tie,0,"42,010",0
English Soccer,9/20/2019,2020,Southampton,Bournemouth,1,3,Away,0,"30,168",0
English Soccer,9/21/2019,2020,Leicester City,Tottenham,2,1,Home,1,"32,129",0
English Soccer,9/21/2019,2020,Everton,Sheffield Utd,0,2,Away,0,"39,354",0
English Soccer,9/21/2019,2020,Burnley,Norwich City,2,0,Home,1,"19,712",0
English Soccer,9/21/2019,2020,Manchester City,Watford,8,0,Home,1,"54,273",0
English Soccer,9/21/2019,2020,Newcastle Utd,Brighton,0,0,Tie,0,"43,316",0
English Soccer,9/22/2019,2020,West Ham,Manchester Utd,2,0,Home,1,"59,936",0
English Soccer,9/22/2019,2020,Crystal Palace,Wolves,1,1,Tie,0,"25,122",0
English Soccer,9/22/2019,2020,Arsenal,Aston Villa,3,2,Home,1,"60,331",0
English Soccer,9/22/2019,2020,Chelsea,Liverpool,1,2,Away,0,"40,638",0
English Soccer,9/28/2019,2020,Sheffield Utd,Liverpool,0,1,Away,0,"31,774",0
English Soccer,9/28/2019,2020,Aston Villa,Burnley,2,2,Tie,0,"41,546",0
English Soccer,9/28/2019,2020,Crystal Palace,Norwich City,2,0,Home,1,"25,477",0
English Soccer,9/28/2019,2020,Wolves,Watford,2,0,Home,1,"30,711",0
English Soccer,9/28/2019,2020,Tottenham,Southampton,2,1,Home,1,"59,645",0
English Soccer,9/28/2019,2020,Chelsea,Brighton,2,0,Home,1,"40,683",0
English Soccer,9/28/2019,2020,Bournemouth,West Ham,2,2,Tie,0,"10,729",0
English Soccer,9/28/2019,2020,Everton,Manchester City,1,3,Away,0,"39,222",0
English Soccer,9/29/2019,2020,Leicester City,Newcastle Utd,5,0,Home,1,"32,168",0
English Soccer,9/30/2019,2020,Manchester Utd,Arsenal,1,1,Tie,0,"73,201",0
English Soccer,10/5/2019,2020,Brighton,Tottenham,3,0,Home,1,"30,610",0
English Soccer,10/5/2019,2020,Norwich City,Aston Villa,1,5,Away,0,"27,045",0
English Soccer,10/5/2019,2020,Burnley,Everton,1,0,Home,1,"20,650",0
English Soccer,10/5/2019,2020,Liverpool,Leicester City,2,1,Home,1,"53,322",0
English Soccer,10/5/2019,2020,Watford,Sheffield Utd,0,0,Tie,0,"20,811",0
English Soccer,10/5/2019,2020,West Ham,Crystal Palace,1,2,Away,0,"59,912",0
English Soccer,10/6/2019,2020,Arsenal,Bournemouth,1,0,Home,1,"60,326",0
English Soccer,10/6/2019,2020,Manchester City,Wolves,0,2,Away,0,"54,435",0
English Soccer,10/6/2019,2020,Southampton,Chelsea,1,4,Away,0,"31,473",0
English Soccer,10/6/2019,2020,Newcastle Utd,Manchester Utd,1,0,Home,1,"51,198",0
English Soccer,10/19/2019,2020,Everton,West Ham,2,0,Home,1,"39,263",0
English Soccer,10/19/2019,2020,Bournemouth,Norwich City,0,0,Tie,0,"10,669",0
English Soccer,10/19/2019,2020,Chelsea,Newcastle Utd,1,0,Home,1,"40,513",0
English Soccer,10/19/2019,2020,Aston Villa,Brighton,2,1,Home,1,"41,826",0
English Soccer,10/19/2019,2020,Wolves,Southampton,1,1,Tie,0,"30,915",0
English Soccer,10/19/2019,2020,Tottenham,Watford,1,1,Tie,0,"58,754",0
English Soccer,10/19/2019,2020,Leicester City,Burnley,2,1,Home,1,"32,105",0
English Soccer,10/19/2019,2020,Crystal Palace,Manchester City,0,2,Away,0,"25,480",0
English Soccer,10/20/2019,2020,Manchester Utd,Liverpool,1,1,Tie,0,"73,737",0
English Soccer,10/21/2019,2020,Sheffield Utd,Arsenal,1,0,Home,1,"30,775",0
English Soccer,10/25/2019,2020,Southampton,Leicester City,0,9,Away,0,"28,762",0
English Soccer,10/26/2019,2020,Manchester City,Aston Villa,3,0,Home,1,"54,506",0
English Soccer,10/26/2019,2020,West Ham,Sheffield Utd,1,1,Tie,0,"59,878",0
English Soccer,10/26/2019,2020,Brighton,Everton,3,2,Home,1,"30,529",0
English Soccer,10/26/2019,2020,Watford,Bournemouth,0,0,Tie,0,"20,821",0
English Soccer,10/26/2019,2020,Burnley,Chelsea,2,4,Away,0,"20,975",0
English Soccer,10/27/2019,2020,Newcastle Utd,Wolves,1,1,Tie,0,"46,019",0
English Soccer,10/27/2019,2020,Arsenal,Crystal Palace,2,2,Tie,0,"60,345",0
English Soccer,10/27/2019,2020,Norwich City,Manchester Utd,1,3,Away,0,"27,108",0
English Soccer,10/27/2019,2020,Liverpool,Tottenham,2,1,Home,1,"53,222",0
English Soccer,11/2/2019,2020,Bournemouth,Manchester Utd,1,0,Home,1,"10,669",0
English Soccer,11/2/2019,2020,Sheffield Utd,Burnley,3,0,Home,1,"31,131",0
English Soccer,11/2/2019,2020,Manchester City,Southampton,2,1,Home,1,"53,922",0
English Soccer,11/2/2019,2020,Brighton,Norwich City,2,0,Home,1,"30,539",0
English Soccer,11/2/2019,2020,Aston Villa,Liverpool,1,2,Away,0,"41,878",0
English Soccer,11/2/2019,2020,Arsenal,Wolves,1,1,Tie,0,"60,383",0
English Soccer,11/2/2019,2020,West Ham,Newcastle Utd,2,3,Away,0,"59,907",0
English Soccer,11/2/2019,2020,Watford,Chelsea,1,2,Away,0,"21,011",0
English Soccer,11/3/2019,2020,Crystal Palace,Leicester City,0,2,Away,0,"25,480",0
English Soccer,11/3/2019,2020,Everton,Tottenham,1,1,Tie,0,"39,001",0
English Soccer,11/8/2019,2020,Norwich City,Watford,0,2,Away,0,"27,074",0
English Soccer,11/9/2019,2020,Chelsea,Crystal Palace,2,0,Home,1,"40,525",0
English Soccer,11/9/2019,2020,Newcastle Utd,Bournemouth,2,1,Home,1,"44,424",0
